ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,1999,17.92,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2000,87.96,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2000,21.69,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2001,80.79,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2001,21.97,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2002,113.89,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2002,30.98,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2003,137.59,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2003,38.44,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2004,149.77,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2004,44.56,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2005,191.01,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2005,64.78,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2006,217.83,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2006,79.21,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2007,228.34,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2007,91.09,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2008,249.02,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2008,114.86,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2009,263.33,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2009,95.49,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2010,303.26,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2010,116.18,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2011,315.55,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2011,126.01,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2012,355.98,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2012,141.91,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2013,382.7,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2013,152.38,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2014,341.51,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2014,102.47,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2015,256.01,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2015,63.08,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2016,260.04,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2016,62.62,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2017,456.77,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2017,120.32,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,2018,490.66,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2018,136.87,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,2019,161.46,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1980,537.32,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1981,580.66,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1988,580.66,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1991,658.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1991,658.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1992,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1992,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1994,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1994,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1996,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1996,736.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1997,823.32,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1997,823.32,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1998,892.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1998,892.65,Currency: USA - United States dollar (USD),
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,1999,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,1999,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2000,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2000,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2001,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2001,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2002,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2002,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2003,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2003,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2004,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2004,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2005,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2005,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2006,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2006,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2007,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2007,892.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2008,1014,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2008,1014,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2009,1135.33,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2009,1135.33,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: 2017 PPP $,2010,1256.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
United States,Statutory nominal gross monthly minimum wage,USA - ADM - Labour legislation,Currency: U.S. dollars,2010,1256.67,Currency: USA - United States dollar (USD),Repository: Eurostat | Data reference period: July
